preco,quilometragem,ano,marca,modelo,informacoes
24997,157000,2012,volkswagem,Saveiro,1.6 Cab. Simples Total Flex 2p
40000,0,1997,chevrolet,Silverado,4cc
179900,69000,2018,chevrolet,Trailblazer,2.8 Ltz 4x4 Aut. 5p
41900,189000,2013,fiat,Strada,1.8 16v Adventure Cab. Dupla Flex 2p
105900,108000,2015,nissan,Frontier,2.5 Sv Attack 4x4 Cd Turbo Eletronic
54899,35600,2020,fiat,Strada,1.4 Mpi Hard Working Cs 8v
171900,1,2021,nissan,Frontier,2.3 Attack Cab. Dupla 4x4 Aut. 4p
58900,260758,2007,nissan,Frontier,2.8 Xe Cab. Dupla 4x4 4p
54990,42000,2020,fiat,Strada,1.4 Mpi Hard Working Ce 8v
32900,76000,2014,chevrolet,Montana,1.4 Mpfi Ls Cs 8v
32000,0,2001,chevrolet,S10,2.8 Cab. Dupla 4x4 4p
37900,150000,2010,volkswagem,Saveiro,1.6 Surf Total Flex 2p
45900,159000,2012,fiat,Strada,1.8 16v Adventure Cab. Dupla Flex 2p
75000,1,2017,renault,Duster,Oroch 2.0 Automática
45900,103700,2011,ford,Ranger,2.3 Xlt Cab. Dupla 4x2 4p
205000,270,2021,ford,Ranger,3.2 Xlt Cab. Dupla 4x4 Aut. 4p
85000,141300,2000,dodge,Dakota,3.9 Sport Cab. Estendida 2p
40000,0,2010,chevrolet,S10,2.4 Executive Cab. Dupla 4x2 Flexpower 4p
48900,53000,2018,chevrolet,Montana,1.4 Ls Econoflex 2p
179990,0,2021,nissan,Frontier,2.3 16v Turbo Attack Cd 4x4
149900,74000,2017,ford,Ranger,3.2 Xlt Cab. Dupla 4x4 Aut. 4p
31990,114000,2012,volkswagem,Saveiro,1.6 Trend Cab. Simples Total Flex 2p
83900,999,2020,renault,Duster,Oroch Duster Oroch Dyna. 2.0 Flex 16v Aut.
175000,87000,2018,toyota,Hilux,2.8 Tdi Srv Cab. Dupla 4x4 Aut. 4p
42870,60002,2018,chevrolet,Montana,1.4 Ls Econoflex 2p
42872,60001,2018,chevrolet,Montana,1.4 Ls Econoflex 2p
42872,60000,2018,chevrolet,Montana,1.4 Ls Econoflex 2p
38900,96000,2018,fiat,Strada,1.4 Hard Working Flex 2p
145990,0,2021,fiat,Toro,2.0 Volcano 4x4 Aut. 4p
147990,0,2021,fiat,Toro,Ultra 2.0
999999,1,2002,nissan,Frontier,2.8 Xe Cab. Dupla 4x4 4p
80000,1,2014,Mitsubishi,L200,3.2 Triton Hpe Cab. Dupla 4x4 Aut. 4p
257500,0,2020,toyota,Hilux,Srx
67000,110450,2011,volkswagem,Amarok,2.0 Cab. Dupla 4x2 4p
28000,0,2001,ford,Ranger,2.5 Xlt Cab. Dupla 4x2 4p
45000,0,2007,ford,Ranger,3.0 Xlt Cab. Dupla 4x4 4p
149800,114900,2015,toyota,Hilux,3.0 Srv Limited Edition Cab. Dupla 4x4 Aut. 4p
71990,25000,2020,fiat,Strada,1.4 Freedom Cab. Dupla Flex 3p
109950,12600,2016,chevrolet,Trailblazer,2.8 Ltz 4x4 Aut. 5p
190000,0,2020,renault,Master,2.3 Grand L2h2 5p
174900,0,2020,renault,Master,2.3 L1h1 5p
174900,0,2020,renault,Master,2.3 L1h1 5p
174900,0,2020,renault,Master,2.3 L1h1 5p
190000,0,2020,renault,Master,2.3 Grand L2h2 5p
174900,0,2020,renault,Master,2.3 L1h1 5p
59900,282000,2009,fiat,Ducato,2.8 Jtd Longo 9m3 5p
64900,121000,2011,ford,Transit,2.4 Longo 5p
52902,150,2001,mercedes,Sprinter,Furgão 2.5 Longo Teto Alto 5p
52900,150,2001,mercedes,Sprinter,Furgão 2.5 Longo Teto Alto 5p
179000,0,2021,renault,Master,2.3 L1h1 5p
160000,0,2021,renault,Master,2.3 Baú L2h1 Pack-luxo
153000,0,2021,renault,Master,2.3 Furgão L3h2 Standard 0km
153000,0,2021,renault,Master,2.3 Furgão L2h2 0km
62920,1,2011,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
62905,1,2011,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
196000,0,2020,renault,Master,2.3 Extra L3h2 5p
196000,0,2020,renault,Master,2.3 Extra L3h2 5p
129920,30000,2019,citroen,Jumpy,1.6 Td Blue Hdi 5p
77906,167,2014,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
149870,0,2020,renault,Master,2.3 Extra L3h2 Vitrè 5p
68790,20333,2019,Mitsubishi,Lancer,2.0 Hl-t 16v
65872,37010,2020,fiat,Fiorino,1.4 Hard Working Flex 4p
65870,37000,2020,fiat,Fiorino,1.4 Hard Working Flex 4p
75900,141,2010,mercedes,Sprinter,Furgão 2.2 Cdi 313 Longo Teto Alto 5p
196000,0,2020,renault,Master,2.3 Extra L3h2 5p
196000,0,2018,renault,Master,2.3 Extra L3h2 5p
50000,1,2011,ford,Transit,2.4 Longo 5p
97000,456000,2016,renault,Master,2.3 Extra L3h2 5p
82017,1,2013,renault,Master,2.5 Dci L3h2 Vitrè 5p
82211,1,2014,fiat,Ducato,2.3 Multijet 12m3 Economy 5p
59920,282000,2009,fiat,Ducato,2.8 Jtd Longo 9m3 5p
108200,34900,2018,renault,Master,2.3 Grand L2h2 5p
62917,1,2011,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
62916,1,2011,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
62900,1,2011,fiat,Ducato,"2.3 Multijet 7,5m3 Economy 5p"
68790,20533,2019,Mitsubishi,Lancer,2.0 Hl-t 16v
136900,97000,2018,renault,Master,2.3 Extra L3h2 5p
196000,0,2020,renault,Master,2.3 Extra L3h2 5p
139920,43000,2019,renault,Master,2.3 Grand L2h2 5p
144910,0,2020,renault,Master,2.3 Grand L2h2 Vitrè 5p
48500,49000,2018,renault,Kangoo,Express 1.6 16v Porta Lateral Hi-flex 5p
17900,258000,2006,peugeot,Partner,F.625k
151900,0,2020,renault,Master,2.3 Grand L2h2 5p
64920,120000,2011,ford,Transit,2.4 Longo 5p
71000,277000,2013,renault,Master,Cc 2.5 Dci
75898,182,2010,mercedes,Sprinter,Furgão 2.2 Cdi 313 Longo Teto Alto 5p
49899,246580,2006,peugeot,Boxer,Furgon 2.8 Hdi 330c Curto 5p
298000,0,2020,mercedes,Sprinter,Van 2.2 Cdi 416 Longo (16l) 5p
108000,1,2012,mercedes,Sprinter,Van 2.2 Cdi 415 Std Teto Alto 5p
78000,1,2011,renault,Master,2.5 Dci L2h2 16l 5p
50000,550000,2006,mercedes,Sprinter,Van 2.2 Cdi 313 Lotação Luxo Teto Baixo 5p
111910,217000,2013,mercedes,Sprinter,Van 415
106008,100000,2015,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
95000,100000,2015,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
129905,149429,2018,mercedes,Sprinter,Van 313
78000,280000,2013,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
139990,52986,2015,mercedes,Sprinter,Van 2.2 Cdi 515 Teto Alto 5p
65900,390708,2011,fiat,Ducato,2.3 Multijet Economy 5p 2135 Mm
106800,156000,2013,mercedes,Sprinter,Van 2.2 Cdi 415 Lotação Teto Baixo 5p
190000,9402,2020,renault,Master,2.3 Executive L3h2 16l 5p
106500,316000,2014,renault,Master,2.3 Executive L3h2 16l 5p
88000,1,2012,mercedes,Sprinter,Van 2.2 Cdi 415 Std Teto Baixo 5p
170000,1,2016,mercedes,Sprinter,Van 2.2 Cdi 415 Luxo Teto Alto 5p
79800,136000,2014,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
59900,239000,2011,ford,Transit,2.4 14l 5p
99910,234000,2013,mercedes,Sprinter,Van 415
92000,148000,2015,peugeot,Boxer,Minibus 16 Lugares
155890,0,2020,renault,Master,Master 20lugares Escolar
58000,500000,2011,peugeot,Boxer,Minibus 2.3 Hdi 330m Médio 15l 5p
111900,217000,2013,mercedes,Sprinter,Van 415
69900,239000,2012,peugeot,Boxer,Minibus Boxer
117900,19000,2016,mercedes,Sprinter,Van 415cdi Teto Alto
125000,399000,2013,mercedes,Sprinter,Van 515 Luxo
199900,0,2021,mercedes,Sprinter,T.a. E.l
109900,354800,2013,mercedes,Sprinter,Teto Alto Longo 16 Lugs 2.5 3 P. 415 Cdi
125000,127000,2015,renault,Master,Executiva Van
81900,382000,2011,peugeot,Boxer,Minibus Ta
50000,1,2008,fiat,Ducato,Minibus 2.8 Diesel 2008
65500,445000,2011,fiat,Ducato,2.3 Multijet Longo Teto Alto Economy 5p
47900,49900,2018,renault,Kangoo,Exp
169891,0,2020,dodge,Renault,Master Passageiro Executive
74999,100000,2014,fiat,Ducato,2.3 Multijet Economy 5p
122000,36978,2006,mercedes,Sprinter,Van 2.2 Cdi 313 Luxo 5p
93291,0,2021,fiat,Doblo,Cargo Doblò 1.8 Essence 7l
122990,90000,2019,mercedes,Sprinter,Van 2.2 Cdi 415 Teto Baixo 5p
145000,73000,2018,mercedes,Sprinter,Van 2.2 Cdi 415 Teto Baixo 5p
63999,240000,2013,peugeot,Boxer,Minibus 2.3 Hdi 330m Médio 15l 5p
89990,178000,2016,fiat,Ducato,2.3 Multijet Economy 5p
85900,100,2016,fiat,Ducato,2.3 Multijet Economy 5p
135000,98000,2018,mercedes,Sprinter,Van 2.2 Cdi 415 Teto Baixo 5p
125000,250000,2014,mercedes,Sprinter,Van 415 Executiva
50000,0,2009,renault,Master,2.5 Dci 16v
28000,129000,2009,volkswagem,Kombi,1.4 Lotação Total Flex 3p
60000,250000,2009,renault,Master,2.5 Dci L2h2 16l 5p
45000,91000,2016,chevrolet,Spin,1.8 Ltz 7l Aut. 5p
17500,126519,2008,chevrolet,Meriva,1.8 Joy Flex Power 5p
15000,250000,2003,fiat,Doblo,1.3 16v Ex Fire 5p
23500,135120,2008,honda,Fit,1.4 Lx Aut. 5p
46000,36600,2016,honda,Fit,1.5 Ex Flex Aut. 5p
39500,94000,2014,chevrolet,Spin,1.8 Ltz 7l Aut. 5p
10000,93283,2012,fiat,Idea,1.8 16v Sporting Flex 5p
28500,103000,2014,fiat,Idea,1.4 Attractive Flex 5p
48500,37500,2014,honda,Fit,1.5 Ex Flex Aut. 5p
18470,150000,2006,honda,Fit,1.4 Lx 5p
69999,22500,2019,chevrolet,Spin,1.8 Activ 7l Aut. 5p
18500,127000,2010,chevrolet,Meriva,1.8 Premium Flex Power Easytronic 5p
20000,150000,2008,honda,Fit,1.4 Lx Flex 5p
20500,99000,2010,fiat,Idea,1.8 Adventure Locker Flex 5p
17990,337000,2011,chevrolet,Meriva,1.4 Maxx Econoflex 5p
31500,76500,2011,honda,Fit,1.4 Lx Flex 5p
25900,140000,2008,chrysler,Pt,Cruiser 2.4 Classic 5p
20000,137500,2011,chevrolet,Meriva,1.8 Premium Flex Power Easytronic 5p
16500,187000,2008,fiat,Idea,1.4 Elx Flex 5p
31000,145000,2013,fiat,Idea,1.8 16v Adventure Flex Dualogic 5p
32000,93000,2012,honda,Fit,1.4 Lx Flex 5p
16500,136000,2007,chevrolet,Meriva,1.8 Joy Flex Power 5p
82500,37000,2015,mercedes,Classe,B 1.6 Sport Turbo 5p
24900,119000,2012,citroen,C3,Picasso 1.6 16v Glx Flex Aut. 5p
32600,60000,2014,citroen,Aircross,1.6 16v Glx Flex 5p
12500,110000,2005,mercedes,Classe,A 1.6 Classic 5p
30000,69212,2013,citroen,Aircross,1.6 16v Exclusive Flex 5p
17000,119000,2007,fiat,Idea,1.4 Elx Flex 5p
26000,87446,2012,fiat,Idea,1.6 16v Essence Flex Dualogic 5p
49500,78000,2018,chevrolet,Spin,1.8 Advantage 5l Aut. 5p
55000,93000,2016,honda,Fit,1.5 Ex Flex Aut. 5p
16500,162000,2005,chevrolet,Meriva,1.8 Maxx Flex Power 5p
69500,16000,2020,peugeot,2008,1.6 16v Allure Flex Aut. 5p
23300,157000,2011,chevrolet,Meriva,1.8 Premium Flex Power Easytronic 5p
19800,102000,2010,chevrolet,Meriva,1.8 Expression Flex Power Easytronic 5p
25000,75000,2011,fiat,Idea,1.6 16v Essence Flex Dualogic 5p
15055,1,2002,fiat,Doblo,1.3 16v Ex Fire 5p
26000,105000,2011,fiat,Idea,1.8 16v Adventure Flex Dualogic 5p
20995,149000,2004,honda,Fit,1.4 Lxl 5p
21000,152763,2007,honda,Fit,1.5 Ex 5p
20999,111000,2011,chevrolet,Meriva,1.8 Expression Flex Power Easytronic 5p
18500,167004,2007,fiat,Idea,1.8 Adventure Flex 5p
22000,180000,2007,fiat,Idea,1.8 Adventure Flex 5p
67000,22000,2019,peugeot,2008,1.6 16v Griffe Flex Aut. 5p
31000,118000,2011,honda,Fit,1.4 Lx Flex Aut. 5p
35900,120,2010,honda,Fit,1.5 Ex Flex Aut. 5p
20800,123000,2006,honda,Fit,1.4 Lxl 5p
25500,177770,2007,honda,Fit,1.5 Ex Aut. 5p
19900,174702,2010,nissan,Livina,1.6 S Flex 5p
29000,400000,2005,hyundai,H1,2.6 Svx 4p
25000,143172,2005,fiat,Doblo,1.8 Adventure 5p
28500,140000,2011,chevrolet,Zafira,2.0 Elite Flex Power Aut. 5p
30000,145000,2012,kia,Carens,2.0 Ex 5p
32000,115000,2011,kia,Soul,1.6 Ex Flex 5p
23000,150000,2012,nissan,Livina,1.8 Sl Flex Aut. 5p
17000,300000,2002,chevrolet,Zafira,2.0 16v 5p
42500,123000,2012,fiat,Freemont,2.4 Precision 5p
29000,108000,2012,nissan,Livina,1.8 Sl Flex Aut. 5p
20000,173000,2012,nissan,Livina,1.6 Flex 5p
24500,124566,2007,chevrolet,Zafira,2.0 Comfort Flex Power 5p
11000,156000,2006,renault,Scenic,1.6 16v Expression Hi-flex 5p
10500,208000,2005,citroen,Xsara,Picasso 2.0 Exclusive 5p
34500,111163,2014,citroen,C4,Picasso 2.0 5p
60000,42000,2018,fiat,Doblo,1.8 16v Essence 7l Flex 5p
19900,130000,2008,renault,Grand,Scenic 2.0 Aut. 5p
12000,209000,2005,citroen,Xsara,Picasso 2.0 Exclusive 5p
25500,147000,2010,citroen,C4,Picasso 2.0 5p
10500,221000,2003,renault,Scenic,1.6 16v Rxe 5p
39000,170000,2014,fiat,Doblo,1.8 16v Essence Flex 5p
32000,94000,2013,jinbei,Gran,Topic 2.0 16v Sl 3p
16500,141748,2008,chevrolet,Zafira,2.0 Comfort Flex Power 5p
45000,122000,2012,fiat,Freemont,2.4 Emotion 5p
21270,130000,2011,citroen,Xsara,Picasso 1.6 Glx Flex 5p
46100,80300,2014,kia,Soul,1.6 Ex Flex Aut. 5p
29800,255000,2010,fiat,Doblo,1.8 Adventure Locker Flex 5p
43900,85374,2012,fiat,Freemont,2.4 Emotion 5p
45000,70000,2013,fiat,Doblo,1.8 16v Adventure Xingu Flex 5p
57500,99000,2013,dodge,Journey,3.6 R/t 5p
72900,140000,2011,chrysler,Town,& Country 3.6 Limited 5p
49500,64000,2017,fiat,Doblo,1.8 16v Essence 5l Flex 5p
10000,70000,2007,Mitsubishi,Grandis,2.4 5p
38000,339500,2005,hyundai,H1,2.6 Svx 4p
54900,93000,2014,dodge,Journey,3.6 Sxt 5p
49500,34421,2013,fiat,Doblo,1.8 16v Adventure Xingu Flex 5p
15500,134000,2011,citroen,Xsara,Picasso 1.6 Glx Flex 5p
52800,130000,2013,dodge,Journey,3.6 R/t 5p
29000,107295,2012,nissan,Livina,1.6 S Flex 5p
50511,96000,2013,dodge,Journey,3.6 Sxt 5p
36000,112000,2012,kia,Soul,1.6 Ex Flex 5p
35000,84000,2010,dodge,Journey,2.7 Sxt 5p
31427,98000,2011,renault,Kangoo,1.6 16v Authentique 5l Hi-flex 4p
19000,306000,2002,chevrolet,Zafira,2.0 16v 5p
20000,120000,2011,jinbei,Topic,Van 2.0 16v L 4p
18000,125000,2007,citroen,Xsara,Picasso 2.0 Glx 5p
18000,113000,2008,renault,Grand,Scenic 2.0 Aut. 5p
18000,109000,2009,volkswagem,Fox,1.0 Vht Trend Total Flex 5p
37990,55000,2014,volkswagem,Fox,1.6 Vht Rock In Rio Total Flex 5p
30900,105616,2010,ford,Focus,2.0 16v
18990,70000,2009,ford,Fiesta,1.0 Flex 5p 71 Hp
25877,72000,2014,jac,J3,1.4 16v 5p
35899,127000,2014,ford,Fiesta,1.6 16v Se Flex Powershift 5p
12000,130000,2006,fiat,Mille,Mille Fire Flex
32900,89000,2017,renault,Sandero,1.0 16v Expression Hi-flex 5p
27990,98000,2012,renault,Sandero,Stepway 1.6 16v Hi-flex 5p
17900,112000,2009,citroen,C3,1.4 I Exclusive 8v
23900,187000,2010,citroen,C4,2.0 Glx Pallas 16v
18000,345000,2012,volkswagem,Gol,1.6 Vht Power Total Flex 5p
28490,117000,2012,chevrolet,Meriva,Maxx 1.4 (flex)
35900,77000,2017,toyota,Etios,1.3 16v X 5p
53800,6900,2019,volkswagem,Up!,1.0 Move 5p
29990,152000,2012,volkswagem,Fox,1.6 Vht Prime I-motion Total Flex 5p
56865,0,2021,chevrolet,Onix,1.0 Turbo Lt
46800,19000,2019,volkswagem,Gol,1.6 Msi Total Flex 5p
17900,111090,2012,renault,Sandero,1.0 16v Expression Hi-flex 5p
42000,39000,2016,ford,Fiesta,1.6 16v Se Flex Powershift 5p
97900,18000,2017,volkswagem,Golf,1.4 Tsi Highline Flex Aut.5p
27999,100000,2013,toyota,Etios,1.3 16v X 5p
18990,126000,2008,renault,Sandero,1.6 Expression Hi-torque 5p
42900,42000,2019,chevrolet,Onix,Chevrolet Onix Joy 1.0 Completo
14000,92215,2000,volkswagem,Gol,1.0 16v 3p
58790,0,2020,hyundai,Hb20,1.0 Vision Flex 5p
79900,42800,2014,audi,A1,1.4 Tfsi Sportback Attraction 16v 122cv  4p S-tronic
45500,31000,2019,hyundai,Hb20,1.0 Unique Flex 5p
37900,101000,2014,peugeot,308,2.0 Allure Flex Aut. 5p
42900,106000,2014,ford,Focus,1.6 S Flex 5p
69000,26000,2015,hyundai,Hb20x,1.6 Premium Flex Aut. 5p
29490,148598,2008,volkswagem,Golf,1.6 Total Flex 5p
34990,131237,2011,hyundai,I30,2.0 Gls Aut. 5p
26990,68000,2015,chevrolet,Celta,1.0 Lt Flex Power 5p
81990,0,2021,volkswagem,Polo,1.0 Tsi Highline 200 Aut. 5p
43900,57000,2015,fiat,500,1.4 Cult Flex Dualogic 3p
12500,135000,2007,peugeot,206,1.6 16v Presence Flex 5p
17890,166000,2008,fiat,Palio,1.0 Fire Celebration Flex 3p
38900,38347,2018,fiat,Mobi,1.0 Like Flex 5p
40999,102688,2018,chevrolet,Onix,1.0 Joy 5p
22999,180,2014,volkswagem,Gol,1.0 Tec Total Flex 3p
79090,0,2021,hyundai,Hb20,1.0 Sport Tgdi Flex Aut. 5p
22900,85397,2012,chevrolet,Celta,1.0 Lt Flex Power 5p
29900,125000,2014,renault,Sandero,1.0 Tech Run 16v
30499,225996,2017,volkswagem,Gol,1.0 12v Trendline Total Flex 5p
97900,103000,2015,volkswagem,Golf,2.0 Tsi Gti 16v 220cv Turbo
24990,77000,2013,renault,Clio,1.0 Expression 16v Flex 4p Manual
58900,113000,2014,toyota,Corolla,2.0 16v Xei Flex Aut. 4p
98990,40000,2018,honda,Civic,2.0 Ex Flex Aut. 4p
115000,150000,2014,mercedes,Classe,E 3.5 Avantgarde Sport 4p
20890,150000,2012,peugeot,207,Passion 1.6 16v Xs Flex 4p
17999,115000,2008,fiat,Siena,1.0 Fire Celebration Flex 4p
129000,80000,2016,bmw,Serie,3 2.0 Sport Active Flex Aut. 4p
84900,50000,2019,toyota,Corolla,1.8 16v Gli Upper Flex Multi-drive 4p
24900,45984,2009,ford,Fiesta,Sedan 1.6 Pulse Flex 4p 102 Hp
45000,32000,2018,nissan,Versa,1.0 12v S 4p
21890,141000,2010,fiat,Siena,1.0 El Flex 4p
46890,78000,2014,chevrolet,Prisma,1.4 Ltz Aut. 4p
21900,175000,2010,chevrolet,Prisma,1.4 Maxx Econoflex 4p
69990,46738,2017,toyota,Corolla,1.8 Gli Upper 16v Flex 4p Automático
56990,1,2021,fiat,Grand,Siena 1.4 Flex 4p
72000,202000,2015,toyota,Etios,1.5 16v Xls 4p
134900,2000,2020,volkswagem,Jetta,1.4 R-line 250 Tsi Flex Aut. 4p
22900,100000,2011,fiat,Siena,1.0 El Flex 4p
45900,40000,2019,ford,Ka,1.0 Se Plus Flex 4p
54900,38000,2020,nissan,Versa,Sv 1.6
32900,80000,2013,volkswagem,Voyage,1.0 Trend Tec Total Flex 4p
173000,12000,2020,toyota,Corolla,2.0 Xei Dynamic Force Flex Aut. 4p
59990,0,2021,hyundai,Hb20s,1.0 Vision Flex 4p
31800,110000,2013,peugeot,408,2.0 Allure Flex Aut. 4p
57900,90000,2017,citroen,C4,Lounge 1.6 Thp Tendance Flex Aut. 4p
62890,1,2021,hyundai,Hb20s,1.0 Vision Flex 4p
56900,38000,2019,ford,Ka,1.5 Se Plus Flex Aut. 4p
73090,0,2021,hyundai,Hb20s,1.6 Vision Flex 4p
65890,0,2021,hyundai,Hb20s,1.0 Evolution Flex 4p
65890,0,2021,hyundai,Hb20s,1.0 Evolution Flex 4p
63390,0,2021,hyundai,Hb20s,1.0 Vision Flex 4p
61090,0,2021,hyundai,Hb20s,1.0 Vision Flex 4p
61090,0,2021,hyundai,Hb20s,1.0 Vision Flex 4p
22999,144000,2010,ford,Fiesta,Sedan 1.6 Fly Flex 4p
42000,41000,2016,toyota,Etios,1.5 16v Xls 4p
99900,49000,2018,honda,Civic,2.0 Exl Flex Aut. 4p
89900,49000,2016,ford,Fusion,2.0 Titanium Hybrid Aut. 4p
20990,100,2007,chevrolet,Vectra,2.0 Elegance Flex Power 4p
46900,201000,2010,toyota,Camry,3.5 V6 Xle 4p
139900,50000,2006,bmw,Serie,7 760li
23590,183000,2008,volkswagem,Polo,1.6 Mi 8v Flex 4p Manual
58990,105000,2013,toyota,Corolla,2.0 16v Altis Flex Aut. 4p
78900,43182,2017,chevrolet,Cruze,1.4 Ltz Turbo Aut. 4p
66000,90000,2017,toyota,Corolla,1.8 16v Gli Flex Multi-drive 4p
58990,90000,2015,chevrolet,Cruze,1.8 Lt Ecotec 6 Aut. 4p
17890,85000,2010,chevrolet,Classic,1.0 Flex Power 4p
65990,115000,2014,volkswagem,Jetta,2.0 Tsi Highline 4p
22990,130000,2012,renault,Logan,1.6 Expression Hi-torque 4p
58000,28900,2017,renault,Duster,2.0 16v Dynamique Hi-flex Aut. 5p
112000,78778,2018,jeep,Renegade,2.0 Trailhawk 4x4 Aut. 5p
169990,34000,2019,jeep,Compass,2.0 Limited 4x4 Aut. 5p
82900,28512,2018,jeep,Renegade,1.8 Longitude Flex Aut. 5p
121870,59000,2018,kia,Sportage,2.0 Ex 4x2 Flex Aut. 5p
31900,113000,2009,ford,Ecosport,2.0 Xlt Flex Aut. 5p
36890,89000,2010,chevrolet,Captiva,3.6 Sport Awd 5p
77990,49000,2019,renault,Captur,1.616v Intense Sce X-tronic 5p
285800,43000,2017,land rover,Rover,Evoque 2.0 Si4 Hse Dynamic 5p (br)
249900,17000,2019,land rover,Rover,Discovery Sport 2.0 Td4 Hse 5p (br)
82900,65300,2016,honda,Hr-v,1.8 Exl Flex Aut. 5p
24999,155000,2007,ford,Ecosport,1.6 Xlt Freestyle Flex 5p
59900,92000,2012,hyundai,Ix35,2.0 Gls 2wd Aut. 5p
113900,20000,2019,jeep,Compass,2.0 Longitude Flex Aut. 5p
46990,108000,2014,ford,Ecosport,2.0 16v Titanium Flex Powershift 5p
62000,145000,2013,kia,Sportage,2.0 Ex 4x2 Flex Aut. 5p
29900,156022,2009,ford,Ecosport,1.6 Xlt Flex 5p 101 Hp
118900,91000,2013,land rover,Rover,Evoque 2.0 Si4 Dynamic Tech Pack 5p
289900,22000,2020,audi,Q5,2.0 Black 45 Tfsi S-tronic Quattro 5p
91900,82000,2015,hyundai,Santa,Fe 3.3 5l 4wd Aut. 5p
97870,19000,2019,hyundai,Creta,2.0 Prestige Flex Aut. 5p
69990,59400,2018,hyundai,Creta,1.6 Pulse Flex 5p
87490,0,2021,hyundai,Creta,1.6 Action Flex Aut. 5p
69900,84000,2013,volkswagem,Tiguan,2.0 Fsi 5p
46990,123000,2009,volkswagem,Tiguan,2.0 Fsi 5p
66900,147700,2015,hyundai,Ix35,2.0 Gls 2wd Flex Aut. 5p
76900,80000,2015,kia,Sportage,2.0 Lx 4x2 Flex Aut. 5p
50900,73000,2015,ford,Ecosport,2.0 16v Se Flex Powershift 5p
45990,53000,2008,nissan,Murano,3.5 Se 5p
33900,119000,2012,hyundai,Tucson,2.0 Gl 4x2 5p
224800,43000,2019,bmw,X2,2.0 Sdrive20i M Sport X Active Flex 5p
249900,15000,2018,land rover,Rover,Evoque 2.0 Si4 Hse Dynamic 5p (br)
114900,45000,2020,volkswagem,T-cross,1.4 Highline 250 Tsi Aut. 5p
217900,60000,2018,audi,Q5,2.0 Tfsi Ambition S-tronic Quattro 5p
73499,102514,2014,kia,Sportage,2.0 Ex 4x2 Flex Aut. 5p
107900,37082,2020,volkswagem,T-cross,1.4 Highline 250 Tsi Aut. 5p
114870,39000,2018,hyundai,Tucson,1.6 Gls Turbo Gdi Aut. 5p
65890,115000,2014,kia,Sportage,2.0 Lx 4x2 Flex Aut. 5p
139870,39000,2018,jeep,Compass,2.0 Trailhawk Aut. 5p
37900,84000,2012,hyundai,Tucson,2.0 Gls 4x2 Aut. 5p
75890,29500,2019,nissan,Kicks,1.6 16v S Aut. 5p
55900,117000,2011,land rover,Rover,Freelander 2 S I6
22890,117792,2006,ford,Ecosport,1.6 Xls Flex 5p
39900,122027,2014,renault,Duster,1.6 16v Dynamique Hi-flex 5p
138870,19000,2020,honda,Hr-v,1.5 Touring Turbo Aut. 5p
32000,151200,2011,ford,Ecosport,1.6 Xlt Freestyle Flex 5p
63900,62000,2017,jeep,Renegade,1.8 Sport Flex 5p
175900,50000,2018,land rover,Rover,Discovery Sport 2.0 Si4 Se 5p (br)
79870,35000,2019,fiat,Toro,Toro Endurence 1.8 16v Flex Aut.
212900,33000,2020,volkswagem,Amarok,3.0 Highline Cab. Dupla V6 4x4 Aut. 4p
94900,0,2021,fiat,Strada,1.3 Firefly Volcano Cd
148990,15000,2021,fiat,Toro,2.0 16v Turbo Volcano 4wd
149990,0,2021,fiat,Toro,2.0 16v Turbo Ultra 4wd
107890,0,2021,fiat,Toro,1.8 16v Freedom Flex 4x2 Aut. 4p
153900,81000,2019,ford,Ranger,3.2 Xlt Cab. Dupla 4x4 Aut. 4p
49990,120000,2011,chevrolet,S10,2.8 Colina Cab. Simples 4x2 2p
189900,113000,2018,toyota,Hilux,2.8 Tdi Srx Cab. Dupla 4x4 Aut. 4p
191500,0,2020,nissan,Frontier,Xe 2.3
30000,0,2000,ford,Ranger,2.5 Cab. Dupla 4x4 4p
53900,1,2010,ford,Transit,2.4 Van Bus 350l Tb 3p - Aceito Troca
179890,0,2021,nissan,Frontier,2.3 16v Tb Attack Cd 4x4
122990,0,2021,fiat,Toro,Endurance 2.0
182900,11000,2020,nissan,Frontier,2.3 Xe Cab. Dupla 4x4 Aut. 4p
76990,0,2021,renault,Duster,Oroch Xpression
256000,100,2020,volkswagem,Amarok,3.0 Highline Cab. Dupla V6 4x4 Aut. 4p
108000,1,2016,ford,Ranger,3.2 Limited Cab. Dupla 4x4 Aut. 4p
53900,35000,2019,chevrolet,Montana,1.4 Ls Econoflex 2p
109900,68900,2019,fiat,Toro,2.0 16v Turbo Freedom
154990,89000,2017,chevrolet,S10,2.8 Ltz High Country Cab. Dupla 4x4 Aut. 4p
41900,170000,2013,fiat,Strada,1.4 Working Cab. Dupla Flex 2p
