marca,modelo,motor,ano,quilometragem,novo,preco
chery,Face,1.3,2011,100379,0,58900
citroen,Aircross,1.6,2015,26544,0,14990
honda,Fit,1.5,2015,109100,0,47900
chevrolet,Spin,1.8,2013,120000,0,48900
mercedes,Classe,1.6,2003,179000,0,34900
citroen,C3,1.6,2012,100000,0,11999
fiat,Idea,1.4,2014,76000,0,20000
honda,Fit,1.4,2008,130000,0,29900
mercedes,Classe,2.0,2015,47254,0,24900
fiat,Idea,1.6,2013,62000,0,163900
honda,Fit,1.5,2017,23000,0,33800
honda,Fit,1.5,2015,60000,0,63900
fiat,Idea,1.4,2012,93631,0,51900
fiat,Idea,1.8,2009,72000,0,28900
fiat,Idea,1.8,2013,181000,0,23800
chevrolet,Meriva,1.8,2010,79000,0,26000
honda,Fit,1.5,2014,47000,0,24900
peugeot,2008,1.6,2016,25000,0,43990
mercedes,Classe,2.0,2020,0,1,61900
chevrolet,Spin,1.8,2017,224000,0,315990
fiat,Idea,1.4,2006,140000,0,50900
citroen,Aircross,1.6,2015,48500,0,17500
fiat,Idea,1.4,2010,137166,0,44990
fiat,Idea,1.4,2010,120884,0,25990
fiat,Idea,1.4,2010,98000,0,23850
fiat,Idea,1.4,2010,180000,0,23900
fiat,Idea,1.4,2010,100,0,21900
peugeot,2008,1.6,2015,41000,0,22990
chevrolet,Meriva,1.8,2008,1,0,63900
chevrolet,Spin,1.8,2013,80000,0,23800
citroen,Aircross,1.6,2011,90000,0,44990
chevrolet,Spin,1.8,2013,1,0,25900
honda,Fit,1.5,2010,1,0,37990
fiat,Idea,1.8,2008,160000,0,32900
fiat,Idea,1.4,2011,104855,0,23800
renault,Scenic,2.0,1999,115000,0,179900
renault,Scenic,2.0,2001,133900,0,8000
nissan,Livina,1.8,2014,162000,0,12000
chevrolet,Zafira,2.0,2008,325000,0,25000
nissan,Grand,1.8,2012,89415,0,20500
renault,Scenic,1.6,2002,190,0,29900
fiat,Freemont,2.4,2012,94985,0,10105
nissan,Livina,1.8,2013,128000,0,49990
chevrolet,Zafira,2.0,2010,100000,0,28200
chevrolet,Zafira,2.0,2011,205000,0,100000
citroen,Aircross,,2017,31600,0,25500
citroen,C4,2.0,2012,109000,0,42900
fiat,Freemont,2.4,2014,134000,0,24000
citroen,C4,2.0,2012,82000,0,47000
dodge,Journey,3.6,2015,60000,0,29000
fiat,Freemont,2.4,2012,87000,0,80000
citroen,C4,2.0,2011,110000,0,45990
renault,Kangoo,1.6,2009,111111,0,26000
fiat,Freemont,2.4,2014,117000,0,22000
citroen,Xsara,2.0,2004,10000,0,52000
renault,Scenic,1.6,2009,157,0,7500
citroen,Xsara,2.0,2005,126000,0,17200
renault,Scenic,2.0,2005,102000,0,14600
fiat,Freemont,2.4,2013,80000,0,13900
chrysler,Grand,3.3,1999,152000,0,48900
citroen,Xsara,2.0,2004,237000,0,15900
chevrolet,Zafira,2.0,2010,118500,0,14500
dodge,Journey,3.6,2013,82200,0,28000
citroen,Xsara,2.0,2006,148000,0,47800
kia,Carnival,2.5,2004,170000,0,13980
citroen,Xsara,2.0,2005,111705,0,28500
nissan,Livina,1.8,2014,135000,0,12750
chevrolet,Zafira,2.0,2008,167500,0,31000
jac,J6,2.0,2012,175500,0,24000
citroen,Xsara,1.6,2007,125200,0,16000
chevrolet,Zafira,2.0,2006,274000,0,15100
citroen,Xsara,2.0,2003,165000,0,23000
dodge,Journey,2.7,2010,129000,0,10500
chevrolet,Zafira,2.0,2008,185000,0,32000
renault,Kangoo,1.6,2000,250000,0,14700
chevrolet,Zafira,2.0,2003,184000,0,10000
renault,Scenic,1.6,2009,89000,0,16900
citroen,Grand,2.0,2009,100000,0,17500
fiat,Doblo,1.8,2008,200000,0,25000
citroen,Xsara,2.0,2002,194623,0,24900
citroen,Xsara,2.0,2010,135000,0,5000
dodge,Journey,2.7,2011,95000,0,17500
nissan,Livina,1.6,2010,145000,0,43000
chevrolet,Onix,1.0,2015,58800,0,134900
fiat,Argo,1.8,2018,27000,0,35990
hyundai,Hb20,1.0,2021,0,1,52900
hyundai,Hb20,1.0,2021,0,1,50990
hyundai,Hb20,1.0,2021,0,1,49590
hyundai,Hb20,1.0,2021,0,1,55490
hyundai,Hb20,1.0,2021,0,1,51990
hyundai,Hb20,1.0,2020,0,1,59290
hyundai,Hb20,1.0,2021,0,1,78390
hyundai,Hb20x,1.6,2021,0,1,57990
hyundai,Hb20,1.6,2021,0,1,69090
hyundai,Hb20,1.0,2021,0,1,72590
hyundai,Hb20x,1.6,2020,0,1,52290
chevrolet,Onix,1.0,2021,10,0,84990
volkswagem,Gol,1.0,2008,130000,0,54590
volkswagem,Crossfox,1.6,2011,187785,0,18990
ford,Escort,,1997,62500,0,31900
citroen,C3,1.5,2014,98000,0,13900
renault,Kwid,1.0,2018,37000,0,30890
volkswagem,Up!,1.0,2017,65889,0,37890
chevrolet,Celta,1.0,2013,102000,0,41800
fiat,Punto,1.4,2012,94000,0,25500
volkswagem,Gol,1.0,2020,4000,0,27990
fiat,500,1.4,2012,103919,0,46900
fiat,Argo,1.8,2020,0,1,30900
peugeot,207,1.4,2009,75000,0,74900
volkswagem,Gol,1.0,2014,75000,0,20500
fiat,Uno,,2012,140000,0,32800
chevrolet,Celta,1.0,2010,127000,0,14900
ford,Focus,2.0,2012,112000,0,21890
volkswagem,Polo,1.6,2003,150000,0,30990
hyundai,Hb20x,1.6,2019,11000,0,16900
chevrolet,Onix,1.4,2016,61250,0,65900
ford,Focus,2.0,2012,90000,0,39990
nissan,Tiida,1.8,2012,90000,0,29990
ford,Ka,1.0,2013,62016,0,25800
chevrolet,Onix,1.4,2019,32081,0,20890
volkswagem,Golf,2.0,2019,16000,0,63990
ford,Fiesta,1.6,2015,38000,0,172000
peugeot,208,1.2,2018,53000,0,39900
nissan,March,1.6,2016,79000,0,47990
chevrolet,Meriva,1.8,2004,146000,0,37900
peugeot,207,1.4,2013,74652,0,18900
volkswagem,Fox,1.0,2010,100000,0,24890
toyota,Etios,1.5,2018,12000,0,20999
peugeot,207,1.4,2012,56000,0,56890
fiat,Uno,1.4,2011,162000,0,22990
ford,Fiesta,1.0,2010,125000,0,23000
chevrolet,Vectra,2.0,2007,111887,0,20990
ford,Fusion,2.5,2010,189,0,35890
honda,Civic,2.0,2017,56000,0,92900
toyota,Corolla,2.0,2015,86000,0,75900
chevrolet,Prisma,1.4,2019,31000,0,63900
peugeot,207,1.4,2011,89000,0,19900
bmw,Serie,4.4,2019,14000,0,580800
hyundai,Hb20s,1.6,2015,120000,0,41900
chevrolet,Cruze,1.8,2012,75000,0,46900
chevrolet,Cruze,1.4,2019,13661,0,99900
bmw,Serie,2.0,2014,73264,0,85900
ford,Ka,1.5,2020,200,0,55890
audi,A4,2.0,2018,47000,0,155000
toyota,Corolla,2.0,2019,40000,0,120000
fiat,Siena,1.4,2015,111,0,32990
chevrolet,Cobalt,1.8,2019,34000,0,61890
ford,Fusion,2.0,2018,37079,0,114900
audi,A3,1.4,2018,49000,0,94890
chevrolet,Cruze,1.4,2018,68000,0,97890
toyota,Corolla,2.0,2017,100000,0,78900
kia,Cerato,1.6,2012,90000,0,40800
bmw,320i,2.0,2020,7000,0,319800
mercedes,Classe,1.6,2018,15824,0,134900
hyundai,Hb20s,1.0,2018,54000,0,53900
fiat,Siena,1.4,2013,150000,0,29300
ford,Focus,2.0,2016,78000,0,58000
hyundai,Hb20s,1.6,2021,0,1,74090
kia,Optima,2.4,2013,66000,0,59900
toyota,Corolla,2.0,2012,120000,0,53900
mercedes,Classe,1.8,2009,149000,0,50900
peugeot,408,1.6,2017,65539,0,54900
ford,Ka,1.0,2020,43300,0,47500
ford,Fusion,2.0,2018,52300,0,112990
fiat,Siena,1.4,2008,130000,0,19000
peugeot,408,2.0,2014,97000,0,32500
mercedes,Classe,1.6,2019,29900,0,130499
mercedes,Classe,1.6,2019,29900,0,130500
chevrolet,Cobalt,1.8,2017,70000,0,51890
bmw,Serie,2.0,2020,17000,0,290800
ford,Ka,1.5,2021,300,0,56900
ford,Fiesta,1.6,2014,88000,0,31990
hyundai,Hb20s,1.6,2014,87000,0,42899
ford,Fusion,2.0,2017,80970,0,89900
chevrolet,Prisma,1.4,2015,88000,0,44990
chevrolet,Cruze,1.8,2012,80000,0,45900
ford,Ka,1.0,2020,30000,0,43900
mercedes,Classe,2.0,2017,43000,0,226800
ford,Ecosport,2.0,2011,68500,0,32900
Mitsubishi,Pajero,2.0,2013,77445,0,43900
audi,Q5,2.0,2018,22995,0,220900
jeep,Compass,2.0,2021,1700,0,179800
kia,Sportage,2.0,2015,120000,0,77900
volkswagem,T-cross,1.0,2020,36000,0,108899
hyundai,Tucson,2.0,2015,117000,0,47900
jeep,Renegade,1.8,2016,51000,0,61990
ford,Ecosport,1.5,2019,7650,0,73900
audi,Q5,2.0,2011,85000,0,72900
jeep,Compass,2.0,2017,61500,0,96990
volvo,Xc40,2.0,2020,1498,0,249900
volkswagem,Tiguan,2.0,2014,81400,0,65800
jeep,Compass,2.0,2017,52000,0,140000
Mitsubishi,Asx,2.0,2016,84000,0,69900
hyundai,Santa,2.7,2010,151000,0,41999
suzuki,Grand,2.0,2014,107000,0,54900
renault,Captur,1.6,2018,20000,0,69990
honda,Cr-v,2.0,2014,78000,0,76800
hyundai,Ix35,2.0,2013,101000,0,61800
renault,Captur,2.0,2018,39000,0,69900
ford,Ecosport,1.6,2005,142000,0,20999
volkswagem,Tiguan,2.0,2015,98200,0,69980
volkswagem,Tiguan,2.0,2015,98100,0,69990
volkswagem,Tiguan,2.0,2015,98000,0,69900
ford,Ecosport,2.0,2014,87000,0,49900
ford,Ecosport,2.0,2020,41025,0,82900
volkswagem,Nivus,1.0,2021,0,1,116880
jeep,Compass,2.0,2018,53688,0,109900
volkswagem,T-cross,1.0,2020,41000,0,94899
hyundai,Creta,2.0,2021,0,1,115490
hyundai,Creta,2.0,2020,0,1,115490
audi,Q3,2.0,2016,63847,0,97900
Mitsubishi,Asx,2.0,2015,98800,0,59900
ford,Ecosport,2.0,2015,78500,0,53900
hyundai,Ix35,2.0,2018,45000,0,88800
volvo,Xc60,2.0,2020,2000,0,315900
jeep,Renegade,1.8,2018,57000,0,67000
ford,Ecosport,1.6,2011,222676,0,32900
audi,Q3,1.4,2020,28000,0,209900
hyundai,Ix35,2.0,2017,53000,0,86990
ford,Ecosport,1.6,2007,175000,0,21000
hyundai,Santa,3.3,2014,112000,0,95900
jeep,Grand,3.6,2012,119000,0,75000
audi,Q3,2.0,2015,97000,0,88980
ford,Ecosport,2.0,2011,100000,0,33890
volkswagem,Nivus,1.0,2021,1,0,116800
nissan,Frontier,2.5,2001,0,1,40000
chevrolet,S10,2.8,2003,325,0,45000
ford,Ranger,2.2,2015,159000,0,89900
volkswagem,Saveiro,1.6,2012,157000,0,24890
volkswagem,Amarok,2.0,2015,30893,0,150000
toyota,Hilux,2.8,2020,34769,0,214900
fiat,Strada,1.3,2021,0,1,71870
toyota,Hilux,3.0,2012,276000,0,109900
fiat,Strada,1.4,2006,125000,0,24900
ford,Ranger,3.2,2016,1,0,129900
chevrolet,Trailblazer,2.8,2016,12600,0,109999
chevrolet,Trailblazer,2.8,2016,12600,0,109980
fiat,Toro,1.8,2021,0,1,95999
fiat,Strada,1.8,2016,81000,0,58900
nissan,Frontier,2.3,2019,25000,0,179890
dodge,Dakota,3.9,2000,0,1,35600
fiat,Toro,1.8,2019,30001,0,79870
chevrolet,Trailblazer,2.8,2016,12600,0,109950
ford,Ranger,2.2,2018,3225,0,94900
fiat,Toro,2.0,2021,0,1,151890
fiat,Toro,2.0,2021,0,1,144600
fiat,Toro,1.8,2021,0,1,111900
volkswagem,Amarok,2.0,2013,102164,0,68900
volkswagem,Saveiro,1.6,2012,189000,0,32800
volkswagem,Saveiro,1.6,2015,67000,0,35900
volkswagem,Amarok,2.0,2014,162000,0,104900
fiat,Toro,2.0,2020,1,0,142999
volkswagem,Saveiro,1.6,2015,84000,0,35899
chevrolet,S10,2.5,2020,0,1,187900
fiat,Strada,1.4,2021,0,1,94000
toyota,Hilux,3.0,2004,1,0,40000
fiat,Toro,2.0,2021,0,1,138998
fiat,Toro,2.0,2021,0,1,158990
fiat,Toro,2.0,2020,0,1,114500
fiat,Toro,2.0,2021,0,1,142990
ford,Ranger,3.2,2020,0,1,191500
chevrolet,Montana,1.4,2018,60001,0,42870
fiat,Strada,1.4,2021,0,1,63990
ford,Courier,1.6,2012,85000,0,18900
Mitsubishi,L200,2.4,2015,82000,0,72900
volkswagem,Amarok,2.0,2013,309000,0,88000
chevrolet,Trailblazer,2.8,2018,82000,0,148990
volkswagem,Saveiro,1.6,2010,176665,0,24500
volkswagem,Saveiro,1.6,2015,62000,0,59900
fiat,Strada,1.3,2021,1,0,91868
fiat,Toro,2.0,2021,0,1,116999
ford,Ranger,3.0,2008,1,0,40000
chevrolet,S10,2.8,2020,0,1,180990
fiat,Fiorino,1.5,2002,212000,0,18990
mercedes,Sprinter,2.2,2011,139,0,79899
renault,Master,2.3,2018,138196,0,110900
volkswagem,Kombi,1.6,2004,1,0,16500
fiat,Ducato,2.3,2011,100,0,56990
fiat,Fiorino,1.4,2018,78000,0,49800
renault,Kangoo,1.6,2008,122600,0,20900
renault,Kangoo,1.6,2015,84250,0,34800
fiat,Ducato,2.3,2014,122500,0,78907
renault,Kangoo,1.6,2014,60000,0,32990
fiat,Ducato,2.8,2005,999,0,35900
ford,Courier,1.6,2007,80000,0,25900
volkswagem,Kombi,1.4,2011,0,1,26900
fiat,Fiorino,1.3,2011,120000,0,25900
fiat,Fiorino,1.4,2020,999,0,71900
fiat,Doblo,1.8,2013,90000,0,36900
fiat,Fiorino,1.4,2017,58000,0,45990
citroen,Jumpy,1.6,2018,0,1,100000
renault,Master,2.3,2016,0,1,89900
renault,Master,2.3,2020,0,1,159900
peugeot,Partner,1.6,2005,125000,0,24900
renault,Master,2.5,2010,1,0,63000
renault,Master,2.5,2011,1,0,72900
renault,Master,2.3,2014,210000,0,89000
mercedes,Sprinter,2.2,2008,218,0,66901
fiat,Fiorino,1.3,2011,251000,0,25900
fiat,Fiorino,1.4,2018,31000,0,59870
fiat,Ducato,2.3,2011,1,0,62918
volkswagem,Kombi,1.6,2006,72000,0,35000
fiat,Ducato,2.3,2014,79787,0,85900
mercedes,Sprinter,2.2,2021,0,1,173900
fiat,Fiorino,1.4,2019,20000,0,62990
volkswagem,Kombi,1.4,2013,57000,0,41000
fiat,Ducato,2.3,2011,1,0,62911
fiat,Fiorino,1.4,2016,50000,0,52000
renault,Master,2.3,2021,0,1,158000
renault,Master,2.3,2017,98000,0,106990
fiat,Ducato,2.3,2010,445000,0,66900
fiat,Doblo,,2007,1,0,30000
renault,Kangoo,1.6,2012,64000,0,25900
renault,Kangoo,1.6,2010,156000,0,24800
renault,Kangoo,1.6,2013,50000,0,27900
fiat,Fiorino,1.4,2015,47000,0,23900
mercedes,Sprinter,2.2,2021,163000,0,173900
fiat,Fiorino,1.4,2017,75000,0,56900
fiat,Fiorino,1.3,2010,230000,0,27900
mercedes,Sprinter,2.2,2005,550000,0,26000
fiat,Doblo,1.8,2012,178000,0,31900
renault,Master,2.5,2013,642536,0,92000
mercedes,Sprinter,2.2,2010,650000,0,75000
mercedes,Sprinter,2.2,2014,94000,0,105000
mercedes,Sprinter,2.2,2011,326000,0,71500
mercedes,Sprinter,2.2,2019,33000,0,194900
mercedes,Sprinter,2.2,2018,160,0,128003
mercedes,Sprinter,2.2,2018,160,0,128000
fiat,Ducato,2.8,2008,565000,0,56900
mercedes,Sprinter,2.2,2016,30,0,185000
peugeot,Boxer,2.3,2012,490000,0,54890
renault,Master,2.3,2016,214000,0,119900
fiat,Ducato,2.3,2012,266000,0,72900
peugeot,Boxer,2.8,2009,330000,0,52000
renault,Master,2.5,2010,390000,0,68000
renault,Master,2.3,2015,213094,0,125000
renault,Master,2.5,2013,642536,0,92000
peugeot,Boxer,2.3,2013,152000,0,55000
peugeot,Boxer,2.3,2013,163000,0,70000
volkswagem,Kombi,1.4,2012,278000,0,32000
mercedes,Sprinter,2.2,2012,23,0,115009
mercedes,Sprinter,2.2,2012,23,0,115008
mercedes,Sprinter,2.2,2012,23,0,115007
mercedes,Sprinter,2.2,2012,23,0,115006
mercedes,Sprinter,2.2,2012,23,0,115004
mercedes,Sprinter,2.2,2012,23,0,115003
mercedes,Sprinter,2.2,2012,23,0,115001
mercedes,Sprinter,2.2,2012,23,0,115000
peugeot,Boxer,2.3,2012,146000,0,59000
fiat,Ducato,2.3,2010,409000,0,69900
volkswagem,Kombi,1.4,2013,153000,0,37900
mercedes,Sprinter,2.2,2010,300000,0,65000
volkswagem,Kombi,1.4,2014,180000,0,38900
mercedes,Sprinter,,2020,30,0,189900
mercedes,Sprinter,2.2,2017,224000,0,172500
mercedes,Sprinter,2.2,2008,280000,0,75000
citroen,Jumper,2.3,2013,170000,0,65900
peugeot,Boxer,2.3,2013,160000,0,80000
renault,Master,2.3,2016,58000,0,108000
renault,Master,2.3,2015,300000,0,109900
mercedes,Sprinter,2.2,2020,0,1,321000
fiat,Ducato,2.3,2015,100000,0,106007
fiat,Ducato,2.3,2015,100000,0,106006
fiat,Ducato,2.3,2015,100000,0,106004
fiat,Ducato,2.3,2015,100000,0,106003
fiat,Ducato,2.3,2015,100000,0,106002
fiat,Ducato,2.3,2015,100000,0,106001
mercedes,Sprinter,2.2,2014,123000,0,139980
citroen,Jumper,2.8,2007,500000,0,55000
honda,Fit,1.4,2005,201000,0,25800
honda,Fit,1.4,2004,169000,0,19000
fiat,Idea,1.6,2013,1,0,29900
chevrolet,Meriva,1.4,2012,1,0,27900
honda,Fit,1.5,2015,78000,0,45900
fiat,Idea,1.4,2008,142000,0,19900
honda,Fit,1.4,2012,149000,0,29990
honda,Fit,1.5,2015,110000,0,53900
honda,Fit,1.5,2018,0,1,73190
fiat,Idea,1.4,2016,12000,0,55990
peugeot,2008,1.6,2015,48824,0,59900
honda,Fit,1.5,2018,31000,0,70490
honda,Fit,1.4,2011,90000,0,33490
honda,Fit,1.5,2020,1,0,75999
chevrolet,Meriva,1.4,2012,112000,0,24800
honda,Fit,1.4,2008,130000,0,24900
honda,Fit,1.4,2006,111,0,21900
fiat,Idea,1.4,2006,0,1,22900
honda,Fit,1.4,2006,148000,0,21500
chevrolet,Spin,1.8,2020,0,1,78499
honda,Fit,1.4,2010,95000,0,33900
citroen,Aircross,1.6,2012,90000,0,28750
chevrolet,Meriva,1.8,2009,99,0,18880
chery,Face,1.3,2011,0,1,150000
chevrolet,Spin,1.8,2020,0,1,95999
citroen,Aircross,1.6,2011,189530,0,26999
honda,Fit,1.4,2011,0,1,36900
mercedes,Classe,2.0,2020,2700,0,355800
fiat,Idea,1.8,2008,1,0,24990
chevrolet,Meriva,1.4,2012,95800,0,25800
honda,Fit,1.5,2006,201000,0,28999
fiat,Idea,1.6,2015,180285,0,32000
fiat,Idea,1.8,2011,91229,0,28000
fiat,Idea,1.4,2009,100000,0,18900
peugeot,2008,1.6,2019,10000,0,71500
peugeot,2008,1.6,2019,15000,0,71500
chevrolet,Meriva,1.8,2010,106000,0,23900
honda,Fit,1.5,2018,1,0,73191
fiat,Idea,1.8,2007,1,0,23500
honda,Fit,1.5,2018,0,1,73199
honda,Fit,1.5,2013,32000,0,49990
honda,Fit,1.5,2013,50000,0,48990
honda,Fit,1.5,2013,50000,0,49990
suzuki,S-cross,1.6,2016,71000,0,74900
fiat,Idea,1.4,2009,0,1,22900
honda,Fit,1.5,2016,1,0,54000
honda,Fit,1.5,2016,1,0,66500
citroen,Aircross,1.6,2012,1,0,30000
fiat,Doblo,1.8,2008,200000,0,24900
citroen,Xsara,2.0,2002,194623,0,5000
citroen,Xsara,2.0,2010,135000,0,17500
dodge,Journey,2.7,2011,95000,0,43000
nissan,Livina,1.6,2010,145000,0,17000
chevrolet,Zafira,2.0,2005,150000,0,18000
kia,Soul,1.6,2012,136000,0,32000
citroen,C4,2.0,2009,186800,0,26500
renault,Scenic,2.0,2001,130520,0,11500
renault,Kangoo,1.0,2004,90000,0,18400
chevrolet,Zafira,2.0,2011,90000,0,32000
kia,Soul,1.6,2011,91100,0,31000
citroen,C4,1.6,2018,58000,0,80000
nissan,Livina,1.8,2010,200000,0,22500
citroen,Xsara,1.6,2008,244000,0,15900
chevrolet,Zafira,2.0,2005,245,0,19500
nissan,Livina,1.8,2014,55172,0,35000
chevrolet,Zafira,2.0,2010,88000,0,32990
chevrolet,Zafira,2.0,2008,180000,0,27000
renault,Scenic,2.0,2004,172000,0,12500
fiat,Doblo,1.8,2015,88558,0,57990
renault,Scenic,1.6,2005,128000,0,18000
fiat,Doblo,1.8,2006,146000,0,27000
citroen,C4,2.0,2009,140000,0,27900
citroen,Xsara,2.0,2007,170000,0,12900
nissan,Livina,1.8,2014,87000,0,35900
chevrolet,Zafira,2.0,2010,116000,0,36000
citroen,Xsara,1.6,2006,225000,0,15000
chevrolet,Zafira,2.0,2003,145000,0,19000
chevrolet,Zafira,2.0,2012,259000,0,38000
chevrolet,Zafira,2.0,2012,130000,0,30000
chevrolet,Zafira,2.0,2006,197000,0,23900
dodge,Journey,3.6,2015,64000,0,70900
chevrolet,Zafira,2.0,2006,147000,0,24900
jac,T8,2.0,2017,30000,0,75000
chevrolet,Zafira,2.0,2005,132000,0,23000
kia,Carnival,3.8,2007,50000,0,55000
citroen,Xsara,2.0,2009,81300,0,18500
chevrolet,Zafira,2.0,2009,169000,0,28990
renault,Scenic,2.0,2003,124500,0,10000
citroen,Xsara,1.6,2011,152589,0,19990
jac,J6,2.0,2012,150,0,24990
citroen,C4,2.0,2011,81000,0,29000
jinbei,Topic,2.0,2012,80000,0,33000
jinbei,Topic,2.0,2012,154000,0,33000
citroen,Xsara,2.0,2005,1,0,10744
fiat,Doblo,1.8,2013,219822,0,35000
chrysler,Grand,3.3,2003,129000,0,28500
toyota,Etios,1.5,2017,91000,0,44900
hyundai,I30,1.6,2013,68000,0,56990
fiat,Uno,1.0,2012,116000,0,15899
nissan,Tiida,1.8,2012,159000,0,23990
ford,Ka,1.0,2021,0,1,34914
ford,Ka,1.0,2020,33000,0,49990
chevrolet,Agile,1.4,2011,154000,0,20900
ford,Ka,1.5,2017,57000,0,35980
peugeot,207,1.4,2013,79654,0,22890
renault,Kwid,1.0,2020,20000,0,40870
renault,Kwid,1.0,2020,31813,0,41900
ford,Ka,1.5,2018,53992,0,43900
ford,Ka,1.0,2019,30203,0,45900
ford,Fiesta,1.5,2015,94500,0,30500
fiat,Mobi,1.0,2018,70397,0,37999
peugeot,308,2.0,2014,68000,0,37900
chevrolet,Onix,1.0,2020,311,0,51900
renault,Clio,1.0,2004,189000,0,12000
volkswagem,Fox,1.6,2011,98000,0,27900
volkswagem,Fusca,2.0,2014,11000,0,95990
hyundai,Hb20x,1.6,2021,0,1,83090
citroen,C3,1.6,2014,79415,0,36990
volkswagem,Gol,1.0,2016,52000,0,34500
chevrolet,Onix,1.0,2013,98000,0,29900
chevrolet,Onix,1.0,2017,48000,0,41000
volkswagem,Up!,1.0,2016,139000,0,32900
ford,Focus,1.6,2013,120000,0,33890
citroen,C3,1.6,2013,86000,0,31900
hyundai,Hb20,1.0,2021,0,1,59290
hyundai,Hb20,1.0,2021,0,1,52290
fiat,Argo,1.0,2020,28000,0,49870
hyundai,Hb20x,1.6,2018,28000,0,63900
ford,Ka,1.0,2018,104000,0,37990
hyundai,Hb20,1.0,2021,0,1,50990
ford,Fiesta,1.0,2011,98000,0,21890
renault,Sandero,1.0,2014,133000,0,27790
renault,Kwid,1.0,2021,0,1,46990
renault,Clio,1.0,2008,145000,0,12900
hyundai,Hb20,1.0,2020,0,1,54990
hyundai,Hb20,1.0,2021,0,1,59690
hyundai,Hb20,1.6,2021,0,1,67690
hyundai,Hb20,1.0,2021,0,1,75390
hyundai,Hb20,1.0,2021,0,1,49590
volkswagem,Polo,1.0,2020,32000,0,69870
hyundai,Hb20,1.0,2021,0,1,50990
hyundai,Hb20,1.0,2021,0,1,52290
hyundai,Hb20x,1.6,2021,0,1,70390
volkswagem,Jetta,2.0,2017,81478,0,79990
chevrolet,Cobalt,1.4,2012,96000,0,32900
volkswagem,Passat,2.0,2014,84000,0,67990
volkswagem,Voyage,1.6,2010,182000,0,25990
audi,A6,2.0,2018,22000,0,235000
bmw,Serie,3.0,2006,165000,0,41900
chevrolet,Omega,3.6,2005,90000,0,38900
chevrolet,Cruze,1.4,2018,49000,0,90000
hyundai,Hb20s,1.0,2020,0,1,86090
hyundai,Hb20s,1.0,2021,0,1,61990
bmw,320,,2017,36000,0,139900
honda,Civic,2.0,2014,117000,0,57990
mercedes,Classe,2.0,2015,77000,0,109900
chevrolet,Cobalt,1.8,2019,55000,0,54890
peugeot,207,1.4,2011,114000,0,18999
fiat,Grand,1.0,2021,0,1,51750
chevrolet,Cobalt,1.8,2019,19527,0,60800
chevrolet,Cobalt,1.8,2019,20892,0,60500
chevrolet,Cobalt,1.8,2019,23183,0,60500
ford,Ka,1.0,2020,29000,0,49900
honda,Civic,1.5,2017,45000,0,121990
toyota,Corolla,1.8,2012,155000,0,45900
honda,Civic,1.6,1998,176000,0,12900
bmw,Serie,1.6,2015,102817,0,86990
chevrolet,Classic,1.0,2012,103900,0,20100
chevrolet,Corsa,1.0,2002,190891,0,10968
honda,Civic,2.0,2015,130,0,58000
honda,Civic,1.5,2017,48000,0,104920
honda,City,1.5,2019,30000,0,66900
ford,Fiesta,1.6,2014,97000,0,32900
honda,Civic,2.0,2017,63000,0,87900
ford,Fusion,2.0,2016,79000,0,86900
hyundai,Hb20s,1.6,2017,74300,0,54890
audi,A3,1.4,2015,111000,0,72990
chevrolet,Prisma,1.4,2009,114201,0,21990
renault,Logan,1.0,2019,80000,0,38890
chevrolet,Cruze,1.8,2014,77000,0,56900
toyota,Etios,1.5,2018,40900,0,52900
chevrolet,Onix,1.0,2020,30000,0,78990
toyota,Corolla,2.0,2016,81000,0,78900
toyota,Etios,1.5,2013,73700,0,35990
honda,Accord,3.5,2008,200000,0,39900
volkswagem,Jetta,2.0,2014,89500,0,67990
ford,Ka,1.5,2018,63257,0,41900
chevrolet,Cruze,1.8,2015,134000,0,55900
chevrolet,Prisma,1.4,2011,209000,0,20900
honda,City,1.5,2013,125000,0,43900
honda,Civic,1.8,2014,120977,0,54890
volkswagem,T-cross,1.0,2020,9900,0,94300
bmw,X5,,2011,91812,0,170000
hyundai,Ix35,2.0,2016,87000,0,75000
volkswagem,T-cross,1.0,2020,14500,0,111888
hyundai,Tucson,2.7,2008,140000,0,30000
volkswagem,T-cross,1.0,2020,11800,0,94801
jeep,Compass,2.0,2017,48979,0,95990
jeep,Renegade,2.0,2016,148000,0,85900
hyundai,Creta,1.6,2021,0,1,97790
nissan,Kicks,1.6,2017,59320,0,76950
volkswagem,Tiguan,1.4,2020,6000,0,165000
renault,Duster,1.6,2020,39170,0,72890
volkswagem,T-cross,1.4,2020,1000,0,185800
jeep,Compass,2.0,2021,0,1,220000
ford,Ecosport,1.5,2020,2204,0,89890
hyundai,Creta,2.0,2021,0,1,115990
hyundai,Creta,2.0,2021,0,1,119900
hyundai,Creta,2.0,2021,0,1,111990
hyundai,Creta,2.0,2021,0,1,111990
hyundai,Creta,1.6,2021,0,1,102390
volkswagem,Nivus,1.0,2021,0,1,113900
hyundai,Creta,2.0,2021,1,0,115990
hyundai,Creta,2.0,2021,0,1,115990
hyundai,Creta,2.0,2021,0,1,115490
hyundai,Creta,2.0,2021,0,1,104990
hyundai,Creta,2.0,2021,0,1,112590
hyundai,Creta,1.6,2021,0,1,76990
hyundai,Creta,1.6,2021,0,1,76990
jeep,Renegade,1.8,2021,0,1,106990
jeep,Compass,2.0,2021,0,1,192515
