marca,modelo,motor,quilometragem,ano,preco,informacoes
chevrolet,classic,1.0,66580.0,2010,15500.0,Classic 1.0 Flex Power 4p
chevrolet,classic,1.0,124490.0,2013,24990.0,Classic 1.0 Mpfi Ls 8v
chevrolet,classic,1.0,109000.0,2007,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,classic,1.0,200000.0,2008,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,classic,1.0,68744.0,2008,19490.0,Classic 1.0 Mpfi Spirit 8v Flex 4p Manual
chevrolet,classic,1.0,118987.0,2014,25990.0,Classic 1.0 Mpfi Ls 8v Flex 4p Manual
chevrolet,classic,1.6,137329.0,2005,15500.0,Corsa 1.6 Mpfi Classic Sedan 8v Gasolina 4p Manual
chevrolet,classic,1.6,130000.0,2003,17900.0,Corsa Classic Corsa Sedan 1.6
chevrolet,classic,1.0,134000.0,2009,14999.0,Corsa Classic 1.0 Life Flex Power 4p 70 Hp
chevrolet,classic,1.6,149350.0,2005,15990.0,Classic 1.6 Mpfi Life 8v
chevrolet,classic,1.0,66000.0,2013,21890.0,Classic Chevrolet Classic Ls Vhc E 1.0 (flex)
chevrolet,classic,1.0,189000.0,2014,24300.0,Classic Classic Life/ls 1.0 Vhc Flexp. 4p
chevrolet,classic,1.0,158553.0,2003,12800.0,Corsa Sedan 1.0 Mpfi Classic Sedan 8v
chevrolet,classic,1.0,123000.0,2016,26900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,classic,1.6,165000.0,2005,17900.0,Corsa Classic Sedan Classic Sedan Spirit 1.6 8v 4p
chevrolet,classic,1.0,195000.0,2005,15290.0,Corsa Classic 1.0 Life 4p Álcool
chevrolet,classic,1.0,156000.0,2004,13500.0,Corsa Sedan Corsa Sedan 1.0 Mpfi Classic Sedan 8v Álcool 4p Manual
chevrolet,classic,1.0,151172.0,2012,20000.0,Chevrolet Classic Classic Life Ls 1.0 Vhc Flexp 4p
chevrolet,classic,1.0,97318.0,2012,22900.0,Corsa Classic Sedan Classic Ls 1.0 Mpfi Vhce 8v Flexpower Mec.
chevrolet,classic,1.0,113530.0,2008,14900.0,Classic Life 1.0 Mpfi 8v (flex) Manual 2009
chevrolet,classic,1.6,186000.0,2004,11000.0,Corsa Classic Clássic 1.6 Automáti
chevrolet,classic,1.0,126000.0,2005,13900.0,Corsa Classic 1.0 Life 4p Gasolina
chevrolet,classic,1.0,126160.0,2012,17790.0,Classic 1.0 Mpfi Ls 8v Flex 4p Manual
chevrolet,classic,1.0,140657.0,2004,13890.0,Classic Corsa Sedan Classic 1.0 Mpfi
chevrolet,classic,1.0,151000.0,2006,13900.0,Mlb185861 Classic 1.0 Mpfi Life 8v Gasolina 4p Manual
chevrolet,classic,1.8,89000.0,2006,16900.0,Corsa Classic Palio Wekend Adventure 1.8 Flex
chevrolet,classic,1.0,110000.0,2005,15990.0,Classic Classic Life 1.0 8v
chevrolet,classic,1.0,90951.0,2015,27990.0,Classic 1.0 Mpfi Ls 8v
chevrolet,classic,1.0,99999.0,2001,9800.0,Corsa Classic Sedan Corsa Sedan Wind Milenium 1.0 Mpfi 4p
chevrolet,cobalt,1.4,35000.0,2017,49990.0,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.4,68000.0,2019,52990.0,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.8,24000.0,2020,65900.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,98893.0,2015,39900.0,Cobalt 1.8 Mpfi Ltz 8v
chevrolet,cobalt,1.8,98000.0,2015,40890.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.8,38000.0,2018,56890.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.8,107000.0,2014,35900.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.4,160000.0,2013,28450.0,Cobalt 1.4 Lt 4p
chevrolet,cobalt,1.4,162500.0,2012,29900.0,Cobalt 1.4 Lt 4p
chevrolet,cobalt,1.4,38000.0,2018,47990.0,Cobalt Lt 1.4 8v Flex
chevrolet,cobalt,1.4,111800.0,2014,33790.0,Cobalt 1.4 Lt 4p
chevrolet,cobalt,1.8,49000.0,2019,57900.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.4,82000.0,2013,32990.0,Cobalt 1.4 Sfi Ls 8v Flex 4p Manual
chevrolet,cobalt,1.8,34800.0,2019,59800.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.8,56273.0,2019,59900.0,Cobalt Cobalt 1.8 Ltz
chevrolet,cobalt,1.8,22400.0,2019,67900.0,Cobalt 1.8 Elite Aut. 4p
chevrolet,cobalt,1.8,57000.0,2018,57990.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,112975.0,2014,38990.0,Cobalt 1.8 Mpfi Ltz 8v
chevrolet,cobalt,1.8,54200.0,2017,69900.0,Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático
chevrolet,cobalt,1.4,69000.0,2015,36900.0,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.8,93000.0,2013,37990.0,Cobalt 1.8 Lt Aut. 4p
chevrolet,cobalt,1.4,96000.0,2012,32900.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.4,72000.0,2013,35700.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,129000.0,2013,33900.0,Cobalt 1.8 Ltz 4p
chevrolet,cobalt,1.4,150000.0,2014,31000.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.4,179000.0,2012,29900.0,Cobalt Cobalt 1.4 Ltz
chevrolet,cobalt,1.4,86123.0,2015,53890.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,87223.0,2014,34290.0,Cobalt 1.8 Mpfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.8,67434.0,2016,48900.0,Cobalt Cobalt Ltz 1.8 8v (flex)
chevrolet,cobalt,1.8,14043.0,2019,62500.0,Cobalt Cobalt Ltz 1.8 8v Econo.flex 4p Aut.
chevrolet,cobalt,1.4,85000.0,2013,31900.0,Cobalt 1.4 Sfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.8,44717.0,2014,45000.0,Cobalt Cobalt 1.8 Mpfi Lt 8v Flex 4p Automático
chevrolet,cobalt,1.4,110000.0,2014,34900.0,Cobalt Cobalt 1.4 Ltz
chevrolet,cobalt,1.8,40000.0,2020,60720.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,57000.0,2018,56900.0,Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático
chevrolet,cobalt,1.8,39600.0,2020,63000.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,114603.0,2015,42900.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.4,113000.0,2016,38900.0,Cobalt 1.4 Lt 4p
chevrolet,cobalt,1.8,42000.0,2019,59890.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.8,100000.0,2015,43900.0,Cobalt 1.8 Lt Aut. 4p
chevrolet,cobalt,1.8,80000.0,2013,35900.0,Cobalt 1.8 Sfi Ltz 8v Flex 4p Manual
chevrolet,cobalt,1.4,68000.0,2019,53990.0,Cobalt 1.4 Lt 4p
chevrolet,cobalt,1.4,120079.0,2012,33900.0,Cobalt 1.4 Sfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.8,72052.0,2018,53900.0,Cobalt Cobalt Ltz 1.8 8v (flex)
chevrolet,cobalt,1.4,44000.0,2017,52990.0,Cobalt Lt 1.4 8v (flex)
chevrolet,cobalt,1.4,150000.0,2014,31000.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,111000.0,2014,40000.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.8,37870.0,2019,63990.0,Cobalt 1.8 Ltz Aut. 4p
chevrolet,cobalt,1.4,83200.0,2015,37900.0,Cobalt 1.4 Mpfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.4,179000.0,2012,29900.0,Cobalt Cobalt 1.4 Ltz
chevrolet,cobalt,1.4,86123.0,2015,53890.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,32638.0,2019,61500.0,Cobalt Cobalt Ltz 1.8 8v Econo.flex 4p Aut.
chevrolet,cobalt,1.8,144343.0,2014,37900.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Manual
chevrolet,cobalt,1.4,189000.0,2013,31990.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,25672.0,2019,59890.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,120000.0,2015,39900.0,Cobalt 1.8 Ltz 4p
chevrolet,cobalt,1.8,87223.0,2014,34290.0,Cobalt 1.8 Mpfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.8,126000.0,2014,34890.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Manual
chevrolet,cobalt,1.8,88433.0,2015,40890.0,Cobalt Ltz 1.8 Flex 8v Automático!
chevrolet,cobalt,1.4,107000.0,2012,29900.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.4,100000.0,2012,30890.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,80000.0,2015,41990.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Manual
chevrolet,cobalt,1.8,47234.0,2019,62900.0,Cobalt Elite 1.8 8v Flex
chevrolet,cobalt,1.4,55594.0,2012,35900.0,Cobalt 1.4 Ltz 4p
chevrolet,cobalt,1.8,35848.0,2019,61900.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,68000.0,2017,54000.0,Cobalt 1.8 Mpfi Elite 8v
chevrolet,cobalt,1.8,67434.0,2016,48900.0,Cobalt Cobalt Ltz 1.8 8v (flex)
chevrolet,cobalt,1.8,14043.0,2019,62500.0,Cobalt Cobalt Ltz 1.8 8v Econo.flex 4p Aut.
chevrolet,cobalt,1.4,85000.0,2013,31900.0,Cobalt 1.4 Sfi Lt 8v Flex 4p Manual
chevrolet,cobalt,1.4,120000.0,2012,30000.0,Cobalt Cobalt Lt 1.4 8v Flexpower/econoflex 4p
chevrolet,cobalt,1.8,44717.0,2014,45000.0,Cobalt Cobalt 1.8 Mpfi Lt 8v Flex 4p Automático
chevrolet,cobalt,1.4,110000.0,2014,34900.0,Cobalt Cobalt 1.4 Ltz
chevrolet,cobalt,1.8,40000.0,2020,60720.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,57000.0,2018,56900.0,Cobalt 1.8 Mpfi Elite 8v Flex 4p Automático
chevrolet,cobalt,1.8,39600.0,2020,63000.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.8,114603.0,2015,42900.0,Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,cobalt,1.4,113000.0,2016,38900.0,Cobalt 1.4 Lt 4p
chevrolet,cobalt,1.8,91007.0,2014,39989.0,Cobalt Cobalt 1.8 Mpfi Ltz 8v Flex 4p Automático
chevrolet,corsa,1.0,173000.0,2002,9990.0,Corsa 1.0 Mpfi Milenium 8v Gasolina 4p Manual
chevrolet,corsa,1.4,149000.0,2009,20500.0,Corsa Sedan 1.4 Maxx Econoflex 4p
chevrolet,corsa,1.4,120000.0,2010,20900.0,Corsa 1.4 Premium Econoflex 5p
chevrolet,corsa,1.0,157000.0,2008,17900.0,Corsa 1.0 Mpfi Maxx 8v Flex 4p Manual
chevrolet,corsa,1.0,195542.0,2005,14800.0,Corsa Sedan 1.0 Joy 4p
chevrolet,corsa,1.0,180000.0,2002,11990.0,Corsa 1.0 Wind Milenium 5p
chevrolet,corsa,1.0,137137.0,2008,14500.0,Corsa Classic 1.0 Spirit Flex Power 4p
chevrolet,corsa,1.0,140000.0,2006,12000.0,Corsa Classic 1.0 Life 4p Gasolina
chevrolet,corsa,1.8,158000.0,2006,13900.0,Corsa Sedan 1.8 Maxx Flex Power 4p
chevrolet,corsa,1.0,116000.0,2008,13900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa,1.0,103900.0,2012,20100.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa,1.4,133285.0,2011,19900.0,Corsa 1.4 Mpfi Maxx 8v
chevrolet,corsa,1.4,123000.0,2008,21900.0,Corsa 1.4 Maxx Econoflex 5p
chevrolet,corsa,1.8,182450.0,2005,17900.0,Corsa Corsa Hatch Joy 1.8 (flex)
chevrolet,corsa,1.4,96726.0,2012,25990.0,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual
chevrolet,corsa,1.0,90000.0,2007,17490.0,Corsa 1.0 Maxx Flex Power 5p
chevrolet,corsa,1.0,78000.0,2007,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa,1.4,124000.0,2009,23990.0,Corsa 1.4 Premium Econoflex 5p
chevrolet,corsa,1.4,120000.0,2011,24799.0,Corsa Sedan Corsa Sedan Premium 1.4 (flex)
chevrolet,corsa,1.4,130000.0,2009,21990.0,Corsa Sedan 1.4 Premium Econoflex 4p
chevrolet,corsa,1.0,153000.0,2007,13900.0,Classic Corsa Sedan Classic Spirit 1.0 (flex)
chevrolet,corsa,1.0,134000.0,2009,18983.0,Corsa 1.0 Maxx Flex Power 5p
chevrolet,corsa,1.0,140000.0,2006,18900.0,Corsa 1.0 Mpfi Maxx Sedan 8v Flex 4p Manual
chevrolet,corsa,1.8,125000.0,2006,16900.0,Corsa 1.8 Maxx Flex Power 5p
chevrolet,corsa,1.0,91000.0,2003,18890.0,Corsa 1.0 5p
chevrolet,corsa,1.0,139000.0,2007,16900.0,Corsa 1.0 Mpfi Joy Sedan 8v Flex 4p Manual
chevrolet,corsa,1.0,95000.0,2011,18990.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa,1.4,169000.0,2008,19899.0,Corsa Sedan 1.4 Maxx Econoflex 4p
chevrolet,corsa,1.4,125000.0,2010,17900.0,Corsa 1.4 Maxx Econoflex 5p
chevrolet,corsa,1.8,142000.0,2005,20000.0,Corsa 1.8 Maxx Flex Power 5p
chevrolet,corsa,1.0,174464.0,1999,11900.0,Corsa 1.0 Super 5p 60 Hp
chevrolet,corsa,1.4,140236.0,2010,18990.0,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual
chevrolet,corsa,1.0,145000.0,2005,12900.0,Corsa Classic 1.0 Spirit 4p Gasolina
chevrolet,corsa,1.4,100000.0,2009,20890.0,Corsa Hatch 1.4 Premium Econoflex 5p
chevrolet,corsa,1.0,127408.0,2009,19900.0,Classic 1.0 Mpfi Life 8v
chevrolet,corsa,1.8,95000.0,2006,19900.0,Corsa Sedan Corsa Sedan Maxx 1.8 (flex)
chevrolet,corsa,1.8,142000.0,2005,20000.0,Corsa 1.8 Maxx Flex Power 5p
chevrolet,corsa,1.4,82000.0,2011,24990.0,Corsa 1.4 Maxx Econoflex 5p
chevrolet,corsa,1.0,174464.0,1999,11900.0,Corsa 1.0 Super 5p 60 Hp
chevrolet,corsa,1.4,107000.0,2012,21900.0,Corsa Maxx 1.4 Mpfi 8v Econo.flex
chevrolet,corsa,1.0,109000.0,2007,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa,1.4,140236.0,2010,18990.0,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual
chevrolet,corsa,1.4,100000.0,2010,23900.0,Corsa 1.4 Maxx Econoflex 5p
chevrolet,corsa,1.0,160000.0,2007,15550.0,Corsa 1.0 Maxx Flex Power 5p
chevrolet,corsa,1.0,145000.0,2005,12900.0,Corsa Classic 1.0 Spirit 4p Gasolina
chevrolet,corsa,1.4,100000.0,2009,20890.0,Corsa Hatch 1.4 Premium Econoflex 5p
chevrolet,corsa,1.0,127408.0,2009,19900.0,Classic 1.0 Mpfi Life 8v
chevrolet,corsa,1.8,95000.0,2006,19900.0,Corsa Sedan Corsa Sedan Maxx 1.8 (flex)
chevrolet,corsa,1.6,114000.0,2004,15800.0,Corsa 1.6 Mpfi Classic Sedan 8v Gasolina 4p Manual
chevrolet,corsa,1.4,128000.0,2010,22900.0,Corsa 1.4 Premium Econoflex 5p
chevrolet,corsa,1.4,125000.0,2012,22900.0,Corsa Chevrolet Corsa Hatch 1.4 4p Maxx Econoflex
chevrolet,corsa,1.0,157000.0,2008,16889.0,Corsa Sedan 1.0 Mpfi Classic Sedan Life 8v
chevrolet,corsa,1.0,200000.0,2008,15900.0,Corsa Classic Sedan Classic Sedan Spirit 1.0 Vhc 8v 4p
chevrolet,corsa,1.4,130200.0,2010,23900.0,Corsa 1.4 Mpfi Maxx 8v
chevrolet,corsa,1.4,82293.0,2012,24500.0,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual
chevrolet,corsa,1.4,88000.0,2012,24899.0,Corsa 1.4 Maxx 8v Flex 4p Manual - Completo
chevrolet,corsa,1.0,154300.0,2009,15000.0,Corsa 1.0 Joy Flex Power 5p
chevrolet,corsa,1.0,156396.0,2002,10900.0,Corsa 1.0 Efi Wind 8v Gasolina 2p Manual
chevrolet,corsa,1.0,200000.0,2008,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa,1.0,160000.0,2011,17900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa,1.4,96279.0,2012,21890.0,Corsa Corsa Hatch Maxx 1.4 (flex)
chevrolet,corsa,1.0,178000.0,2003,13990.0,Corsa Sedan 1.0 Classic 4p Gasolina 60 Hp
chevrolet,corsa,1.4,52700.0,2009,26900.0,Corsa 1.4 Mpfi Maxx 8v Flex 4p Manual
chevrolet,corsa,1.4,132863.0,2010,22900.0,Corsa Hatch Corsa Hat. Maxx 1.4 8v Econoflex 5p
chevrolet,corsa,1.8,141000.0,2002,17900.0,Corsa 1.8 Mpfi 8v Gasolina 4p Manual
chevrolet,corsa,1.0,105000.0,2002,13990.0,Corsa 1.0 Mpfi Milenium 8v
chevrolet,corsa,1.0,96742.0,2011,18990.0,Classic Classic Ls Vhc E 1.0 (flex)
chevrolet,corsa,1.4,140000.0,2010,22900.0,Corsa 1.4 Mpfi Maxx Sedan 8v Flex 4p Manual
chevrolet,corsa,1.4,98000.0,2008,19500.0,Corsa Premium 1.4 Mpfi 8v Econo.flex
chevrolet,corsa,1.4,120000.0,2011,22900.0,Corsa 1.4 Mpfi Maxx 8v
chevrolet,corsa-classic,1.0,140000.0,2006,14500.0,Corsa Classic 1.0 Life 4p Gasolina
chevrolet,corsa-classic,1.0,116000.0,2008,12000.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,103900.0,2012,13900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,149000.0,2008,20100.0,Corsa Classic 1.0 Spirit Flex Power 4p
chevrolet,corsa-classic,1.0,78000.0,2007,15789.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,153000.0,2007,14900.0,Classic Corsa Sedan Classic Spirit 1.0 (flex)
chevrolet,corsa-classic,1.0,95000.0,2011,13900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,109000.0,2007,18990.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,145000.0,2005,26890.0,Corsa Classic 1.0 Spirit 4p Gasolina
chevrolet,corsa-classic,1.6,114000.0,2004,10990.0,Corsa 1.6 Mpfi Classic Sedan 8v Gasolina 4p Manual
chevrolet,corsa-classic,1.0,157000.0,2008,15800.0,Corsa Sedan 1.0 Mpfi Classic Sedan Life 8v
chevrolet,corsa-classic,1.0,200000.0,2008,16889.0,Corsa Classic Sedan Classic Sedan Spirit 1.0 Vhc 8v 4p
chevrolet,corsa-classic,1.0,200000.0,2008,15900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,160000.0,2011,14900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,178000.0,2003,17900.0,Corsa Sedan 1.0 Classic 4p Gasolina 60 Hp
chevrolet,corsa-classic,1.0,99000.0,2012,13699.0,Corsa Classic Sedan Ls 1.0 Mpfi Vhce 8v Flexpower
chevrolet,corsa-classic,1.0,90000.0,2012,20900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,133000.0,2007,19000.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.6,130000.0,2003,13900.0,Corsa Classic Corsa Sedan 1.6
chevrolet,corsa-classic,1.0,95000.0,2011,17900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,134000.0,2009,21890.0,Corsa Classic 1.0 Life Flex Power 4p 70 Hp
chevrolet,corsa-classic,1.0,95000.0,2011,14999.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,139000.0,2007,18991.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,158553.0,2003,13800.0,Corsa Sedan 1.0 Mpfi Classic Sedan 8v
chevrolet,corsa-classic,1.0,139000.0,2007,12800.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,132000.0,2008,13990.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.6,165000.0,2005,16900.0,Corsa Classic Sedan Classic Sedan Spirit 1.6 8v 4p
chevrolet,corsa-classic,1.0,195000.0,2005,13390.0,Corsa Classic 1.0 Life 4p Álcool
chevrolet,corsa-classic,1.0,156000.0,2004,15290.0,Corsa Sedan Corsa Sedan 1.0 Mpfi Classic Sedan 8v Álcool 4p Manual
chevrolet,corsa-classic,1.0,97318.0,2012,13500.0,Corsa Classic Sedan Classic Ls 1.0 Mpfi Vhce 8v Flexpower Mec.
chevrolet,corsa-classic,1.6,186000.0,2004,22900.0,Corsa Classic Clássic 1.6 Automáti
chevrolet,corsa-classic,1.0,126000.0,2005,11000.0,Corsa Classic 1.0 Life 4p Gasolina
chevrolet,corsa-classic,1.0,140657.0,2004,13900.0,Classic Corsa Sedan Classic 1.0 Mpfi
chevrolet,corsa-classic,1.0,188000.0,2005,13890.0,Corsa Classic 1.0 Life 4p Gasolina
chevrolet,corsa-classic,1.0,168000.0,2004,12900.0,Classic Corsa Sedan 1.0 Classic
chevrolet,corsa-classic,1.0,149000.0,2008,15789.0,Corsa Classic 1.0 Spirit Flex Power 4p
chevrolet,corsa-classic,1.0,109000.0,2007,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,200000.0,2008,14900.0,Corsa Classic 1.0 Life Flex Power 4p
chevrolet,corsa-classic,1.0,160000.0,2011,17900.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,90000.0,2012,19000.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,134000.0,2009,14999.0,Corsa Classic 1.0 Life Flex Power 4p 70 Hp
chevrolet,corsa-classic,1.0,188000.0,2005,13900.0,Corsa Classic 1.0 Life 4p Gasolina
chevrolet,corsa-classic,1.0,125000.0,2003,13900.0,Corsa 1.0 Mpfi Classic Sedan 8v Gasolina 4p Manual
chevrolet,corsa-classic,1.0,87000.0,2014,29000.0,Classic 1.0 Ls Flex Power 4p
chevrolet,corsa-classic,1.0,101000.0,2013,23800.0,Corsa Classic Sedan Classic Ls 1.0 Mpfi Vhce 8v Flexpower Mec.
chevrolet,corsa-classic,1.0,128970.0,2013,24300.0,Corsa Classic Ls 1.0 8v Flex
chevrolet,corsa-classic,1.0,162131.0,2010,18000.0,Corsa Classic 1.0 8v Flex
chevrolet,corsa-classic,1.6,162000.0,2003,15990.0,Classic 1.6
chevrolet,corsa-classic,1.0,58780.0,2013,20000.0,Corsa Classic Ls 1.0 8v Flex
chevrolet,corsa-classic,1.0,174368.0,2007,13990.0,Corsa Classic 1.0 Flexpower
chevrolet,corsa-classic,1.0,142300.0,2003,13490.0,Corsa Classic Corsa Sedan Classic  1.0 8v 4pts
chevrolet,corsa-classic,1.0,189000.0,2012,20900.0,Corsa Classic Sedan Classic Ls 1.0 Mpfi Vhce 8v Flexpower Mec.
chevrolet,corsa-classic,1.0,132000.0,2004,13900.0,Classic Corsa Sedan Classic 1.0 Mpfi
chevrolet,corsa-classic,1.0,119300.0,2005,12900.0,Corsa Classic 1.0 Life 4p Álcool
chevrolet,corsa-classic,1.0,110000.0,2003,12900.0,Corsa Classic Sedan Corsa Sedan Classic 1.0 8v  4p
chevrolet,corsa-classic,1.0,135000.0,2009,17990.0,Corsa 1.0 Mpfi Classic Sedan Spirit 8v Flex 4p Manual
chevrolet,corsa-classic,1.0,156000.0,2005,12900.0,Corsa 1.0 Mpfi Classic Sedan Life 8v Flex 4p Manual
chevrolet,corsa-classic,1.0,138000.0,2014,24900.0,Corsa Sedan Classic Ls Vhc E 1.0 (flex)
chevrolet,corsa-classic,1.0,140000.0,2009,18900.0,Corsa 1.0 Mpfi Classic Sedan Life 8v Flex 4p Manual
chevrolet,corsa-classic,1.0,80000.0,2012,18900.0,Corsa Classic Corsa Classic 1.0
chevrolet,corsa-classic,1.0,139000.0,2004,13900.0,Corsa 1.0 Mpfi Classic Sedan 8v Álcool 4p Manual
chevrolet,corsa-classic,1.0,86000.0,2008,16900.0,Corsa 1.0 Mpfi Classic Sedan Life 8v Flex 4p Manual
chevrolet,corsa-sedan,1.4,149000.0,2009,20500.0,Corsa Sedan 1.4 Maxx Econoflex 4p
chevrolet,corsa-sedan,1.0,195542.0,2005,14800.0,Corsa Sedan 1.0 Joy 4p
chevrolet,corsa-sedan,1.8,158000.0,2006,13900.0,Corsa Sedan 1.8 Maxx Flex Power 4p
chevrolet,corsa-sedan,1.4,120000.0,2011,24799.0,Corsa Sedan Corsa Sedan Premium 1.4 (flex)
chevrolet,corsa-sedan,1.4,130000.0,2009,21990.0,Corsa Sedan 1.4 Premium Econoflex 4p
chevrolet,corsa-sedan,1.0,153000.0,2007,13900.0,Classic Corsa Sedan Classic Spirit 1.0 (flex)
chevrolet,corsa-sedan,1.0,140000.0,2006,18900.0,Corsa 1.0 Mpfi Maxx Sedan 8v Flex 4p Manual
chevrolet,corsa-sedan,1.0,139000.0,2007,16900.0,Corsa 1.0 Mpfi Joy Sedan 8v Flex 4p Manual
chevrolet,corsa-sedan,1.8,199467.0,2006,16900.0,Corsa 1.8 Mpfi Maxx Sedan 8v Flex 4p Manual
chevrolet,corsa-sedan,1.4,169000.0,2008,19899.0,Corsa Sedan 1.4 Maxx Econoflex 4p
chevrolet,corsa-sedan,1.8,95000.0,2006,19900.0,Corsa Sedan Corsa Sedan Maxx 1.8 (flex)
chevrolet,corsa-sedan,1.6,114000.0,2004,15800.0,Corsa 1.6 Mpfi Classic Sedan 8v Gasolina 4p Manual
chevrolet,corsa-sedan,1.0,157000.0,2008,16889.0,Corsa Sedan 1.0 Mpfi Classic Sedan Life 8v
chevrolet,corsa-sedan,1.0,200000.0,2008,15900.0,Corsa Classic Sedan Classic Sedan Spirit 1.0 Vhc 8v 4p
chevrolet,corsa-sedan,1.0,178000.0,2003,13990.0,Corsa Sedan 1.0 Classic 4p Gasolina 60 Hp
chevrolet,corsa-sedan,1.4,140000.0,2010,22900.0,Corsa 1.4 Mpfi Maxx Sedan 8v Flex 4p Manual
chevrolet,corsa-sedan,1.0,99000.0,2012,20900.0,Corsa Classic Sedan Ls 1.0 Mpfi Vhce 8v Flexpower
